STUSAB,GEOID,GEOCODE,state,county,tract,total_population_2020,incarcerated_2020
TX,1400000US48439110807,48439110807,48,439,110807,7063,0
TX,1400000US48439110808,48439110808,48,439,110808,4752,0
TX,1400000US48439110809,48439110809,48,439,110809,2521,0
TX,1400000US48439110901,48439110901,48,439,110901,5326,0
TX,1400000US48439110903,48439110903,48,439,110903,1793,0
TX,1400000US48439110905,48439110905,48,439,110905,4380,0
TX,1400000US48439110906,48439110906,48,439,110906,4429,0
TX,1400000US48439110907,48439110907,48,439,110907,3687,0
TX,1400000US48439111003,48439111003,48,439,111003,3788,0
TX,1400000US48439111010,48439111010,48,439,111010,4246,0
TX,1400000US48439111015,48439111015,48,439,111015,3047,0
TX,1400000US48439111018,48439111018,48,439,111018,2245,0
TX,1400000US48439111019,48439111019,48,439,111019,5466,0
TX,1400000US48439111020,48439111020,48,439,111020,4764,0
TX,1400000US48439111021,48439111021,48,439,111021,4174,0
TX,1400000US48439111022,48439111022,48,439,111022,6628,0
TX,1400000US48439111023,48439111023,48,439,111023,7168,0
TX,1400000US48439111024,48439111024,48,439,111024,4265,0
TX,1400000US48439111025,48439111025,48,439,111025,3571,0
TX,1400000US48439111026,48439111026,48,439,111026,5680,0
TX,1400000US48439111027,48439111027,48,439,111027,4482,0
TX,1400000US48439111028,48439111028,48,439,111028,7923,0
TX,1400000US48439111029,48439111029,48,439,111029,7673,0
TX,1400000US48439111030,48439111030,48,439,111030,4313,0
TX,1400000US48439111031,48439111031,48,439,111031,2906,0
TX,1400000US48439111032,48439111032,48,439,111032,7330,0
TX,1400000US48439111033,48439111033,48,439,111033,5135,0
TX,1400000US48439111102,48439111102,48,439,111102,6799,0
TX,1400000US48439111103,48439111103,48,439,111103,4238,0
TX,1400000US48439111104,48439111104,48,439,111104,3011,0
TX,1400000US48439111202,48439111202,48,439,111202,6154,0
TX,1400000US48439111203,48439111203,48,439,111203,7033,0
TX,1400000US48439111204,48439111204,48,439,111204,5727,0
TX,1400000US48439111304,48439111304,48,439,111304,7225,0
TX,1400000US48439111306,48439111306,48,439,111306,6298,0
TX,1400000US48439111307,48439111307,48,439,111307,3540,0
TX,1400000US48439111308,48439111308,48,439,111308,1717,227
TX,1400000US48439111309,48439111309,48,439,111309,4360,0
TX,1400000US48439111311,48439111311,48,439,111311,7553,0
TX,1400000US48439111312,48439111312,48,439,111312,3452,0
TX,1400000US48439111314,48439111314,48,439,111314,7064,0
TX,1400000US48439111315,48439111315,48,439,111315,4575,0
TX,1400000US48439111316,48439111316,48,439,111316,7163,0
TX,1400000US48439111317,48439111317,48,439,111317,5000,0
TX,1400000US48439111318,48439111318,48,439,111318,5282,0
TX,1400000US48439111319,48439111319,48,439,111319,8585,0
TX,1400000US48439111320,48439111320,48,439,111320,6068,0
TX,1400000US48439111402,48439111402,48,439,111402,6045,0
TX,1400000US48439111405,48439111405,48,439,111405,2725,0
TX,1400000US48439111406,48439111406,48,439,111406,4466,0
TX,1400000US48439111407,48439111407,48,439,111407,3894,0
TX,1400000US48439111408,48439111408,48,439,111408,4936,0
TX,1400000US48439111409,48439111409,48,439,111409,5573,0
TX,1400000US48439111410,48439111410,48,439,111410,3957,0
TX,1400000US48439111411,48439111411,48,439,111411,5789,0
TX,1400000US48439111505,48439111505,48,439,111505,4226,0
TX,1400000US48439111506,48439111506,48,439,111506,6500,26
TX,1400000US48439111513,48439111513,48,439,111513,4157,0
TX,1400000US48439111514,48439111514,48,439,111514,6890,0
TX,1400000US48439111516,48439111516,48,439,111516,6595,0
TX,1400000US48439111522,48439111522,48,439,111522,7933,0
TX,1400000US48439111525,48439111525,48,439,111525,6425,0
TX,1400000US48439111526,48439111526,48,439,111526,4454,0
TX,1400000US48439111529,48439111529,48,439,111529,4000,0
TX,1400000US48439111530,48439111530,48,439,111530,6188,0
TX,1400000US48439111531,48439111531,48,439,111531,4585,0
TX,1400000US48439111532,48439111532,48,439,111532,7258,0
TX,1400000US48439111533,48439111533,48,439,111533,5066,0
TX,1400000US48439111534,48439111534,48,439,111534,6441,0
TX,1400000US48439111536,48439111536,48,439,111536,3392,0
TX,1400000US48439111538,48439111538,48,439,111538,6329,0
TX,1400000US48439111540,48439111540,48,439,111540,6403,0
TX,1400000US48439111541,48439111541,48,439,111541,4153,0
TX,1400000US48439111542,48439111542,48,439,111542,6330,0
TX,1400000US48439111543,48439111543,48,439,111543,7433,0
TX,1400000US48439111544,48439111544,48,439,111544,7438,0
TX,1400000US48439111545,48439111545,48,439,111545,2528,0
TX,1400000US48439111546,48439111546,48,439,111546,6375,0
TX,1400000US48439111551,48439111551,48,439,111551,7440,0
TX,1400000US48439111552,48439111552,48,439,111552,3614,0
TX,1400000US48439111553,48439111553,48,439,111553,4280,0
TX,1400000US48439111554,48439111554,48,439,111554,4971,0
TX,1400000US48439111555,48439111555,48,439,111555,4960,0
TX,1400000US48439111556,48439111556,48,439,111556,5797,0
TX,1400000US48439111557,48439111557,48,439,111557,3054,0
TX,1400000US48439111558,48439111558,48,439,111558,5889,0
TX,1400000US48439111559,48439111559,48,439,111559,2616,0
TX,1400000US48439111560,48439111560,48,439,111560,5694,0
TX,1400000US48439111561,48439111561,48,439,111561,4909,0
TX,1400000US48439111562,48439111562,48,439,111562,5194,0
TX,1400000US48439111563,48439111563,48,439,111563,5127,0
TX,1400000US48439111564,48439111564,48,439,111564,5533,0
TX,1400000US48439111565,48439111565,48,439,111565,6070,0
TX,1400000US48439111566,48439111566,48,439,111566,6264,0
TX,1400000US48439111567,48439111567,48,439,111567,5831,0
TX,1400000US48439111568,48439111568,48,439,111568,7295,0
TX,1400000US48439111569,48439111569,48,439,111569,4327,0
TX,1400000US48439111570,48439111570,48,439,111570,4720,0
TX,1400000US48439111571,48439111571,48,439,111571,4736,0
TX,1400000US48439111572,48439111572,48,439,111572,3478,0
TX,1400000US48439113003,48439113003,48,439,113003,2204,0
TX,1400000US48439113004,48439113004,48,439,113004,2385,0
TX,1400000US48439113005,48439113005,48,439,113005,2387,0
TX,1400000US48439113006,48439113006,48,439,113006,1818,0
TX,1400000US48439113007,48439113007,48,439,113007,3243,0
TX,1400000US48439113102,48439113102,48,439,113102,4787,0
TX,1400000US48439113104,48439113104,48,439,113104,3993,0
TX,1400000US48439113107,48439113107,48,439,113107,2356,0
TX,1400000US48439113108,48439113108,48,439,113108,4582,0
TX,1400000US48439113109,48439113109,48,439,113109,4193,0
TX,1400000US48439113110,48439113110,48,439,113110,5153,0
TX,1400000US48439113112,48439113112,48,439,113112,2127,0
TX,1400000US48439113115,48439113115,48,439,113115,3948,0
TX,1400000US48439113116,48439113116,48,439,113116,4400,0
TX,1400000US48439113117,48439113117,48,439,113117,2441,0
TX,1400000US48439113118,48439113118,48,439,113118,3006,0
TX,1400000US48439113119,48439113119,48,439,113119,4348,0
TX,1400000US48439113120,48439113120,48,439,113120,4423,0
TX,1400000US48439113121,48439113121,48,439,113121,1774,0
TX,1400000US48439113122,48439113122,48,439,113122,3144,0
TX,1400000US48439113206,48439113206,48,439,113206,5609,0
TX,1400000US48439113207,48439113207,48,439,113207,4194,0
TX,1400000US48439113210,48439113210,48,439,113210,7622,0
TX,1400000US48439113212,48439113212,48,439,113212,4343,0
TX,1400000US48439113213,48439113213,48,439,113213,3786,0
TX,1400000US48439113214,48439113214,48,439,113214,5756,0
TX,1400000US48439113215,48439113215,48,439,113215,4742,0
TX,1400000US48439113216,48439113216,48,439,113216,6000,0
TX,1400000US48439113217,48439113217,48,439,113217,4516,0
TX,1400000US48439113218,48439113218,48,439,113218,3327,0
TX,1400000US48439113221,48439113221,48,439,113221,6021,0
TX,1400000US48439113222,48439113222,48,439,113222,3098,0
TX,1400000US48439113223,48439113223,48,439,113223,3413,0
TX,1400000US48439113301,48439113301,48,439,113301,4317,0
TX,1400000US48439113302,48439113302,48,439,113302,4297,0
TX,1400000US48439113403,48439113403,48,439,113403,2676,0
TX,1400000US48439113404,48439113404,48,439,113404,6182,0
TX,1400000US48439113407,48439113407,48,439,113407,5684,0
TX,1400000US48439113408,48439113408,48,439,113408,5862,0
TX,1400000US48439113409,48439113409,48,439,113409,2519,0
TX,1400000US48439113410,48439113410,48,439,113410,4515,0
TX,1400000US48439113509,48439113509,48,439,113509,4784,0
TX,1400000US48439113510,48439113510,48,439,113510,6617,0
TX,1400000US48439113511,48439113511,48,439,113511,4091,0
TX,1400000US48439113512,48439113512,48,439,113512,6249,0
TX,1400000US48439113513,48439113513,48,439,113513,6508,0
TX,1400000US48439113514,48439113514,48,439,113514,5183,0
TX,1400000US48439113516,48439113516,48,439,113516,4280,0
TX,1400000US48439113517,48439113517,48,439,113517,4264,0
TX,1400000US48439113519,48439113519,48,439,113519,6824,0
TX,1400000US48439113520,48439113520,48,439,113520,5339,0
TX,1400000US48439113521,48439113521,48,439,113521,3981,0
TX,1400000US48439113522,48439113522,48,439,113522,2073,0
TX,1400000US48439113607,48439113607,48,439,113607,4688,0
TX,1400000US48439113611,48439113611,48,439,113611,4600,0
TX,1400000US48439113612,48439113612,48,439,113612,4520,0
TX,1400000US48439113613,48439113613,48,439,113613,4246,0
TX,1400000US48439113618,48439113618,48,439,113618,6244,0
TX,1400000US48439113619,48439113619,48,439,113619,5939,0
TX,1400000US48439113622,48439113622,48,439,113622,8244,0
TX,1400000US48439113623,48439113623,48,439,113623,3520,0
TX,1400000US48439113624,48439113624,48,439,113624,4211,0
TX,1400000US48439113625,48439113625,48,439,113625,3461,0
TX,1400000US48439113626,48439113626,48,439,113626,3823,0
TX,1400000US48439113628,48439113628,48,439,113628,4994,0
TX,1400000US48439113629,48439113629,48,439,113629,4284,0
TX,1400000US48439113630,48439113630,48,439,113630,3769,0
TX,1400000US48439113632,48439113632,48,439,113632,5037,0
TX,1400000US48439113633,48439113633,48,439,113633,4291,0
TX,1400000US48439113634,48439113634,48,439,113634,5084,0
TX,1400000US48439113635,48439113635,48,439,113635,3976,0
TX,1400000US48439113636,48439113636,48,439,113636,2505,0
TX,1400000US48439113637,48439113637,48,439,113637,4355,0
TX,1400000US48439113638,48439113638,48,439,113638,1823,0
TX,1400000US48439113639,48439113639,48,439,113639,7247,0
TX,1400000US48439113640,48439113640,48,439,113640,6108,0
TX,1400000US48439113707,48439113707,48,439,113707,4811,0
TX,1400000US48439113709,48439113709,48,439,113709,5527,0
TX,1400000US48439113710,48439113710,48,439,113710,3688,0
TX,1400000US48439113711,48439113711,48,439,113711,4228,0
TX,1400000US48439113712,48439113712,48,439,113712,5003,0
TX,1400000US48439113713,48439113713,48,439,113713,1877,0
TX,1400000US48439113714,48439113714,48,439,113714,3651,0
TX,1400000US48439113715,48439113715,48,439,113715,4967,0
TX,1400000US48439113716,48439113716,48,439,113716,3334,0
TX,1400000US48439113803,48439113803,48,439,113803,5489,0
TX,1400000US48439113808,48439113808,48,439,113808,6404,0
TX,1400000US48439113809,48439113809,48,439,113809,4731,0
TX,1400000US48439113810,48439113810,48,439,113810,4808,0
TX,1400000US48439113811,48439113811,48,439,113811,3871,0
TX,1400000US48439113812,48439113812,48,439,113812,5517,0
TX,1400000US48439113813,48439113813,48,439,113813,5111,0
TX,1400000US48439113814,48439113814,48,439,113814,4509,0
TX,1400000US48439113815,48439113815,48,439,113815,6181,0
TX,1400000US48439113816,48439113816,48,439,113816,5515,0
TX,1400000US48439113906,48439113906,48,439,113906,7587,0
TX,1400000US48439113908,48439113908,48,439,113908,5930,0
TX,1400000US48439113912,48439113912,48,439,113912,6662,0
TX,1400000US48439113916,48439113916,48,439,113916,4617,0
TX,1400000US48439113917,48439113917,48,439,113917,7570,0
TX,1400000US48439113918,48439113918,48,439,113918,5115,0
TX,1400000US48439113919,48439113919,48,439,113919,7407,0
TX,1400000US48439113920,48439113920,48,439,113920,5474,0
TX,1400000US48439113923,48439113923,48,439,113923,4254,0
TX,1400000US48439113924,48439113924,48,439,113924,5527,0
TX,1400000US48439113925,48439113925,48,439,113925,3987,0
TX,1400000US48439113930,48439113930,48,439,113930,11980,0
TX,1400000US48439113931,48439113931,48,439,113931,12771,0
TX,1400000US48439113932,48439113932,48,439,113932,8209,0
TX,1400000US48439113933,48439113933,48,439,113933,2722,0
TX,1400000US48439113934,48439113934,48,439,113934,7215,0
TX,1400000US48439113935,48439113935,48,439,113935,3920,0
TX,1400000US48439113936,48439113936,48,439,113936,6682,0
TX,1400000US48439113937,48439113937,48,439,113937,8,0
TX,1400000US48439113938,48439113938,48,439,113938,2280,0
TX,1400000US48439113939,48439113939,48,439,113939,4202,0
TX,1400000US48439113940,48439113940,48,439,113940,7765,0
TX,1400000US48439113941,48439113941,48,439,113941,6046,0
TX,1400000US48439113942,48439113942,48,439,113942,6038,0
TX,1400000US48439113943,48439113943,48,439,113943,5611,0
TX,1400000US48439113944,48439113944,48,439,113944,5191,0
TX,1400000US48439113945,48439113945,48,439,113945,3743,0
TX,1400000US48439113946,48439113946,48,439,113946,5565,0
TX,1400000US48439113947,48439113947,48,439,113947,3963,0
TX,1400000US48439113948,48439113948,48,439,113948,5402,0
TX,1400000US48439113949,48439113949,48,439,113949,3121,0
TX,1400000US48439113950,48439113950,48,439,113950,7052,0
TX,1400000US48439113951,48439113951,48,439,113951,3291,0
TX,1400000US48439113952,48439113952,48,439,113952,5462,0
TX,1400000US48439113953,48439113953,48,439,113953,7238,0
TX,1400000US48439113954,48439113954,48,439,113954,3963,0
TX,1400000US48439113955,48439113955,48,439,113955,3512,0
TX,1400000US48439113956,48439113956,48,439,113956,5121,0
TX,1400000US48439113957,48439113957,48,439,113957,4853,0
TX,1400000US48439113958,48439113958,48,439,113958,2479,0
TX,1400000US48439114003,48439114003,48,439,114003,9398,0
TX,1400000US48439114006,48439114006,48,439,114006,6775,0
TX,1400000US48439114009,48439114009,48,439,114009,7464,0
TX,1400000US48439114010,48439114010,48,439,114010,6860,0
TX,1400000US48439114011,48439114011,48,439,114011,7156,0
TX,1400000US48439114012,48439114012,48,439,114012,9715,0
TX,1400000US48439114013,48439114013,48,439,114013,7178,0
TX,1400000US48439114014,48439114014,48,439,114014,6576,0
TX,1400000US48439114015,48439114015,48,439,114015,2521,0
TX,1400000US48439114105,48439114105,48,439,114105,4099,0
TX,1400000US48439114106,48439114106,48,439,114106,6768,0
TX,1400000US48439114107,48439114107,48,439,114107,4428,0
TX,1400000US48439114108,48439114108,48,439,114108,5028,0
TX,1400000US48439114109,48439114109,48,439,114109,13840,0
TX,1400000US48439114110,48439114110,48,439,114110,8809,0
TX,1400000US48439114111,48439114111,48,439,114111,2680,0
TX,1400000US48439114112,48439114112,48,439,114112,5902,0
TX,1400000US48439114113,48439114113,48,439,114113,4878,0
TX,1400000US48439114203,48439114203,48,439,114203,6674,0
TX,1400000US48439114204,48439114204,48,439,114204,7228,0
TX,1400000US48439114205,48439114205,48,439,114205,3634,0
TX,1400000US48439114206,48439114206,48,439,114206,4362,0
TX,1400000US48439114207,48439114207,48,439,114207,7302,0
TX,1400000US48439121605,48439121605,48,439,121605,2958,0
TX,1400000US48439121606,48439121606,48,439,121606,3381,0
TX,1400000US48439121608,48439121608,48,439,121608,5120,0
TX,1400000US48439121609,48439121609,48,439,121609,6092,0
TX,1400000US48439121610,48439121610,48,439,121610,2533,0
TX,1400000US48439121611,48439121611,48,439,121611,4589,0
TX,1400000US48439121612,48439121612,48,439,121612,3514,0
TX,1400000US48439121613,48439121613,48,439,121613,4332,0
TX,1400000US48439121614,48439121614,48,439,121614,2863,0
TX,1400000US48439121615,48439121615,48,439,121615,3859,0
TX,1400000US48439121702,48439121702,48,439,121702,2221,0
TX,1400000US48439121703,48439121703,48,439,121703,5150,0
TX,1400000US48439121704,48439121704,48,439,121704,3165,0
TX,1400000US48439121904,48439121904,48,439,121904,4724,0
TX,1400000US48439121905,48439121905,48,439,121905,5403,0
TX,1400000US48439121906,48439121906,48,439,121906,4283,0
TX,1400000US48439121907,48439121907,48,439,121907,4071,0
TX,1400000US48439121908,48439121908,48,439,121908,1321,0
TX,1400000US48439122001,48439122001,48,439,122001,4132,0
TX,1400000US48439122002,48439122002,48,439,122002,4479,0
TX,1400000US48439122100,48439122100,48,439,122100,7072,0
TX,1400000US48439122200,48439122200,48,439,122200,2095,0
TX,1400000US48439122300,48439122300,48,439,122300,5642,0
TX,1400000US48439122401,48439122401,48,439,122401,2387,0
TX,1400000US48439122402,48439122402,48,439,122402,5731,0
TX,1400000US48439122500,48439122500,48,439,122500,4176,0
TX,1400000US48439122600,48439122600,48,439,122600,4071,0
TX,1400000US48439122701,48439122701,48,439,122701,2558,0
TX,1400000US48439122702,48439122702,48,439,122702,2772,0
TX,1400000US48439122801,48439122801,48,439,122801,3404,0
TX,1400000US48439122802,48439122802,48,439,122802,4585,0
TX,1400000US48439122901,48439122901,48,439,122901,3979,0
TX,1400000US48439122902,48439122902,48,439,122902,3583,0
TX,1400000US48439123001,48439123001,48,439,123001,3415,0
TX,1400000US48439123002,48439123002,48,439,123002,3109,0
TX,1400000US48439123100,48439123100,48,439,123100,3886,0
TX,1400000US48439123200,48439123200,48,439,123200,3121,189
TX,1400000US48439123301,48439123301,48,439,123301,2511,0
TX,1400000US48439123302,48439123302,48,439,123302,6345,4116
TX,1400000US48439123500,48439123500,48,439,123500,3598,0
TX,1400000US48439123600,48439123600,48,439,123600,3558,0
TX,1400000US48439123700,48439123700,48,439,123700,3623,0
TX,1400000US48439980000,48439980000,48,439,980000,14,0
TX,1400000US48441010100,48441010100,48,441,010100,6461,0
TX,1400000US48441010200,48441010200,48,441,010200,2755,0
TX,1400000US48441010300,48441010300,48,441,010300,2097,0
TX,1400000US48441010400,48441010400,48,441,010400,2002,0
TX,1400000US48441010500,48441010500,48,441,010500,3335,0
TX,1400000US48441010600,48441010600,48,441,010600,3990,0
TX,1400000US48441010700,48441010700,48,441,010700,3564,0
TX,1400000US48441010800,48441010800,48,441,010800,1581,0
TX,1400000US48441010900,48441010900,48,441,010900,6057,0
TX,1400000US48441011000,48441011000,48,441,011000,1116,0
TX,1400000US48441011200,48441011200,48,441,011200,2645,0
TX,1400000US48441011300,48441011300,48,441,011300,4093,0
TX,1400000US48441011400,48441011400,48,441,011400,4665,0
TX,1400000US48441011500,48441011500,48,441,011500,2884,0
TX,1400000US48441011600,48441011600,48,441,011600,2563,0
TX,1400000US48441011700,48441011700,48,441,011700,2193,0
TX,1400000US48441011900,48441011900,48,441,011900,2060,0
TX,1400000US48441012000,48441012000,48,441,012000,2069,0
TX,1400000US48441012100,48441012100,48,441,012100,341,0
TX,1400000US48441012200,48441012200,48,441,012200,2783,647
TX,1400000US48441012300,48441012300,48,441,012300,4416,0
TX,1400000US48441012400,48441012400,48,441,012400,2610,0
TX,1400000US48441012500,48441012500,48,441,012500,3401,0
TX,1400000US48441012600,48441012600,48,441,012600,3281,0
TX,1400000US48441012701,48441012701,48,441,012701,4696,0
TX,1400000US48441012702,48441012702,48,441,012702,3759,0
TX,1400000US48441012801,48441012801,48,441,012801,3435,0
TX,1400000US48441012802,48441012802,48,441,012802,4026,0
TX,1400000US48441012900,48441012900,48,441,012900,2380,0
TX,1400000US48441013000,48441013000,48,441,013000,603,0
TX,1400000US48441013100,48441013100,48,441,013100,6031,0
TX,1400000US48441013200,48441013200,48,441,013200,1962,0
TX,1400000US48441013300,48441013300,48,441,013300,3430,0
TX,1400000US48441013401,48441013401,48,441,013401,3851,0
TX,1400000US48441013402,48441013402,48,441,013402,9849,0
TX,1400000US48441013404,48441013404,48,441,013404,11223,0
TX,1400000US48441013501,48441013501,48,441,013501,2389,0
TX,1400000US48441013502,48441013502,48,441,013502,7032,0
TX,1400000US48441013601,48441013601,48,441,013601,2999,0
TX,1400000US48441013602,48441013602,48,441,013602,2581,0
TX,1400000US48441980000,48441980000,48,441,980000,0,0
TX,1400000US48443950100,48443950100,48,443,950100,760,0
TX,1400000US48445950100,48445950100,48,445,950100,2404,0
TX,1400000US48445950300,48445950300,48,445,950300,2076,492
TX,1400000US48445950400,48445950400,48,445,950400,7351,105
TX,1400000US48447950300,48447950300,48,447,950300,1440,0
TX,1400000US48449950100,48449950100,48,449,950100,2106,0
TX,1400000US48449950200,48449950200,48,449,950200,2507,0
TX,1400000US48449950301,48449950301,48,449,950301,3938,0
TX,1400000US48449950302,48449950302,48,449,950302,4066,0
TX,1400000US48449950400,48449950400,48,449,950400,5463,0
TX,1400000US48449950500,48449950500,48,449,950500,2779,0
TX,1400000US48449950600,48449950600,48,449,950600,4070,0
TX,1400000US48449950700,48449950700,48,449,950700,1429,6
TX,1400000US48449950800,48449950800,48,449,950800,4889,0
TX,1400000US48451000100,48451000100,48,451,000100,2508,0
TX,1400000US48451000200,48451000200,48,451,000200,4506,0
TX,1400000US48451000300,48451000300,48,451,000300,6514,78
TX,1400000US48451000400,48451000400,48,451,000400,5738,0
TX,1400000US48451000700,48451000700,48,451,000700,4213,0
TX,1400000US48451000801,48451000801,48,451,000801,4703,0
TX,1400000US48451000802,48451000802,48,451,000802,4742,0
TX,1400000US48451000900,48451000900,48,451,000900,2498,0
TX,1400000US48451001000,48451001000,48,451,001000,5160,0
TX,1400000US48451001101,48451001101,48,451,001101,5978,0
TX,1400000US48451001102,48451001102,48,451,001102,4735,0
TX,1400000US48451001200,48451001200,48,451,001200,7557,0
TX,1400000US48451001301,48451001301,48,451,001301,6451,0
TX,1400000US48451001303,48451001303,48,451,001303,4475,0
TX,1400000US48451001304,48451001304,48,451,001304,3222,13
TX,1400000US48451001401,48451001401,48,451,001401,3832,0
TX,1400000US48451001402,48451001402,48,451,001402,1781,0
TX,1400000US48451001500,48451001500,48,451,001500,1776,0
TX,1400000US48451001600,48451001600,48,451,001600,5653,0
TX,1400000US48451001702,48451001702,48,451,001702,3594,0
TX,1400000US48451001706,48451001706,48,451,001706,3776,0
TX,1400000US48451001707,48451001707,48,451,001707,7210,0
TX,1400000US48451001708,48451001708,48,451,001708,7023,0
TX,1400000US48451001709,48451001709,48,451,001709,5224,0
TX,1400000US48451001710,48451001710,48,451,001710,4561,0
TX,1400000US48451001800,48451001800,48,451,001800,2564,368
TX,1400000US48451980000,48451980000,48,451,980000,9,0
TX,1400000US48453000101,48453000101,48,453,000101,4469,0
TX,1400000US48453000102,48453000102,48,453,000102,2597,0
TX,1400000US48453000203,48453000203,48,453,000203,2537,0
TX,1400000US48453000204,48453000204,48,453,000204,3167,0
TX,1400000US48453000205,48453000205,48,453,000205,4186,0
TX,1400000US48453000206,48453000206,48,453,000206,3201,0
TX,1400000US48453000302,48453000302,48,453,000302,5245,0
TX,1400000US48453000304,48453000304,48,453,000304,3068,0
TX,1400000US48453000305,48453000305,48,453,000305,3773,0
TX,1400000US48453000307,48453000307,48,453,000307,1841,0
TX,1400000US48453000308,48453000308,48,453,000308,2698,0
TX,1400000US48453000309,48453000309,48,453,000309,5602,0
TX,1400000US48453000401,48453000401,48,453,000401,4477,0
TX,1400000US48453000402,48453000402,48,453,000402,3625,0
TX,1400000US48453000500,48453000500,48,453,000500,4490,0
TX,1400000US48453000601,48453000601,48,453,000601,8580,0
TX,1400000US48453000605,48453000605,48,453,000605,4645,0
TX,1400000US48453000606,48453000606,48,453,000606,5012,0
TX,1400000US48453000607,48453000607,48,453,000607,4268,0
TX,1400000US48453000608,48453000608,48,453,000608,5286,0
TX,1400000US48453000700,48453000700,48,453,000700,1411,0
TX,1400000US48453000801,48453000801,48,453,000801,1730,0
TX,1400000US48453000802,48453000802,48,453,000802,3330,0
TX,1400000US48453000803,48453000803,48,453,000803,3158,53
TX,1400000US48453000804,48453000804,48,453,000804,2419,0
TX,1400000US48453000901,48453000901,48,453,000901,2719,0
TX,1400000US48453000902,48453000902,48,453,000902,7803,0
TX,1400000US48453001000,48453001000,48,453,001000,3445,0
TX,1400000US48453001101,48453001101,48,453,001101,2258,0
TX,1400000US48453001102,48453001102,48,453,001102,4013,0
TX,1400000US48453001103,48453001103,48,453,001103,3339,0
TX,1400000US48453001200,48453001200,48,453,001200,6173,0
TX,1400000US48453001304,48453001304,48,453,001304,4087,0
TX,1400000US48453001307,48453001307,48,453,001307,3743,0
TX,1400000US48453001308,48453001308,48,453,001308,2927,0
TX,1400000US48453001309,48453001309,48,453,001309,2707,0
TX,1400000US48453001310,48453001310,48,453,001310,3489,0
TX,1400000US48453001311,48453001311,48,453,001311,1656,0
TX,1400000US48453001312,48453001312,48,453,001312,4575,0
TX,1400000US48453001401,48453001401,48,453,001401,2876,0
TX,1400000US48453001402,48453001402,48,453,001402,2552,0
TX,1400000US48453001403,48453001403,48,453,001403,1391,0
TX,1400000US48453001501,48453001501,48,453,001501,5457,0
TX,1400000US48453001503,48453001503,48,453,001503,4802,0
TX,1400000US48453001504,48453001504,48,453,001504,6374,0
TX,1400000US48453001505,48453001505,48,453,001505,4843,0
TX,1400000US48453001602,48453001602,48,453,001602,3084,0
TX,1400000US48453001603,48453001603,48,453,001603,4789,0
TX,1400000US48453001604,48453001604,48,453,001604,4147,0
TX,1400000US48453001605,48453001605,48,453,001605,3889,0
TX,1400000US48453001606,48453001606,48,453,001606,228,0
TX,1400000US48453001910,48453001910,48,453,001910,4914,0
TX,1400000US48453001911,48453001911,48,453,001911,2948,0
TX,1400000US48453001912,48453001912,48,453,001912,4385,0
TX,1400000US48453001913,48453001913,48,453,001913,5009,0
TX,1400000US48453001914,48453001914,48,453,001914,6805,0
TX,1400000US48453001915,48453001915,48,453,001915,3404,0
TX,1400000US48453001916,48453001916,48,453,001916,3366,0
TX,1400000US48453001917,48453001917,48,453,001917,5005,0
TX,1400000US48453001918,48453001918,48,453,001918,2609,0
TX,1400000US48453001919,48453001919,48,453,001919,3767,0
TX,1400000US48453001920,48453001920,48,453,001920,6872,0
TX,1400000US48453001921,48453001921,48,453,001921,3696,0
TX,1400000US48453001922,48453001922,48,453,001922,2324,0
TX,1400000US48453001923,48453001923,48,453,001923,3274,0
TX,1400000US48453002002,48453002002,48,453,002002,2975,0
TX,1400000US48453002003,48453002003,48,453,002003,4005,0
TX,1400000US48453002004,48453002004,48,453,002004,3041,0
TX,1400000US48453002006,48453002006,48,453,002006,2890,0
TX,1400000US48453002007,48453002007,48,453,002007,2271,0
TX,1400000US48453002104,48453002104,48,453,002104,2707,0
TX,1400000US48453002105,48453002105,48,453,002105,4614,59
TX,1400000US48453002106,48453002106,48,453,002106,2952,0
TX,1400000US48453002107,48453002107,48,453,002107,3681,0
TX,1400000US48453002108,48453002108,48,453,002108,3836,0
TX,1400000US48453002109,48453002109,48,453,002109,3834,0
TX,1400000US48453002110,48453002110,48,453,002110,4278,0
TX,1400000US48453002111,48453002111,48,453,002111,4987,0
TX,1400000US48453002112,48453002112,48,453,002112,5236,32
TX,1400000US48453002113,48453002113,48,453,002113,3484,0
TX,1400000US48453002201,48453002201,48,453,002201,2114,0
TX,1400000US48453002211,48453002211,48,453,002211,3592,0
TX,1400000US48453002213,48453002213,48,453,002213,5253,0
TX,1400000US48453002214,48453002214,48,453,002214,3624,1026
TX,1400000US48453002215,48453002215,48,453,002215,4182,0
TX,1400000US48453002216,48453002216,48,453,002216,10133,0
TX,1400000US48453002217,48453002217,48,453,002217,5967,0
TX,1400000US48453002218,48453002218,48,453,002218,5160,0
TX,1400000US48453002219,48453002219,48,453,002219,6614,0
TX,1400000US48453002220,48453002220,48,453,002220,3795,0
TX,1400000US48453002221,48453002221,48,453,002221,2709,0
TX,1400000US48453002222,48453002222,48,453,002222,4214,0
TX,1400000US48453002304,48453002304,48,453,002304,4166,0
TX,1400000US48453002307,48453002307,48,453,002307,5325,0
TX,1400000US48453002310,48453002310,48,453,002310,3090,0
TX,1400000US48453002313,48453002313,48,453,002313,4192,0
TX,1400000US48453002314,48453002314,48,453,002314,5999,0
TX,1400000US48453002315,48453002315,48,453,002315,3027,0
