ELECTION DATE-NAME,OFFICE NAME,CANDIDATE NAME,COUNTY NAME,TOTAL VOTES PER OFFICE PER COUNTY
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 74,EDDIE MORALES,REEVES,"1,479"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 74,RUBEN FALCON,TERRELL,314
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 74,EDDIE MORALES,TERRELL,126
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 74,RUBEN FALCON,VAL VERDE,"7,393"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 74,EDDIE MORALES,VAL VERDE,"7,124"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 75,MARY E. GONZALEZ,EL PASO,"46,455"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 76,CLAUDIA ORDAZ PEREZ,EL PASO,"36,199"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 77,EVELINA (LINA) ORTEGA,EL PASO,"34,659"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 78,JEFFREY LANE,EL PASO,"24,180"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 78,JOE MOODY,EL PASO,"38,876"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 79,ART FIERRO,EL PASO,"42,667"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,DIMMIT,"2,924"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,FRIO,"3,790"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,UVALDE,"7,839"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,WEBB,"17,054"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,ZAPATA,"2,744"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 80,TRACY KING,ZAVALA,"3,441"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 81,BROOKS LANDGRAF,ANDREWS,"5,539"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 81,BROOKS LANDGRAF,ECTOR,"37,585"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 81,BROOKS LANDGRAF,WARD,"3,350"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 81,BROOKS LANDGRAF,WINKLER,"1,765"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 82,TOM CRADDICK,CRANE,"1,388"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 82,TOM CRADDICK,DAWSON,"3,059"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 82,TOM CRADDICK,MARTIN,"1,866"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 82,TOM CRADDICK,MIDLAND,"53,490"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 82,TOM CRADDICK,UPTON,"1,265"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,BORDEN,380
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,BORDEN,16
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,GAINES,"5,077"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,GAINES,562
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,LUBBOCK,"44,835"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,LUBBOCK,"13,370"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,LYNN,"1,843"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,LYNN,390
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,MITCHELL,"2,144"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,MITCHELL,369
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,SCURRY,"4,976"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,SCURRY,769
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,DUSTIN BURROWS,TERRY,"2,704"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 83,ADDISON PERRY-FRANKS,TERRY,709
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 84,JOHN FRULLO,LUBBOCK,"35,066"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 84,JOHN GIBSON,LUBBOCK,"22,208"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,JOEY CARDENAS III,FORT BEND,"25,946"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,MICHAEL L. MILLER,FORT BEND,"1,454"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,PHIL STEPHENSON,FORT BEND,"26,038"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,JOEY CARDENAS III,JACKSON,981
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,MICHAEL L. MILLER,JACKSON,130
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,PHIL STEPHENSON,JACKSON,"5,128"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,JOEY CARDENAS III,WHARTON,"4,445"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,MICHAEL L. MILLER,WHARTON,254
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 85,PHIL STEPHENSON,WHARTON,"11,858"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,DALLAM,"1,519"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,DEAF SMITH,"3,805"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,HARTLEY,"2,011"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,OLDHAM,952
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,PARMER,"2,439"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 86,JOHN SMITHEE,RANDALL,"57,259"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 87,FOUR PRICE,CARSON,"2,985"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 87,FOUR PRICE,HUTCHINSON,"8,348"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 87,FOUR PRICE,MOORE,"5,123"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 87,FOUR PRICE,POTTER,"27,004"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 87,FOUR PRICE,SHERMAN,952
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,ARMSTRONG,"1,044"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,BAILEY,"1,566"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,BRISCOE,672
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,CASTRO,"1,735"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,COCHRAN,907
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,DONLEY,"1,433"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,GRAY,"7,090"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,HALE,"7,989"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,HANSFORD,"1,831"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,HEMPHILL,"1,551"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,HOCKLEY,"7,006"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,LAMB,"3,969"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,LIPSCOMB,"1,218"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,OCHILTREE,"2,742"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,ROBERTS,513
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,SWISHER,"2,055"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 88,KEN KING,YOAKUM,"2,450"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 89,SUGAR RAY ASH,COLLIN,"37,837"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 89,ED KLESS,COLLIN,"2,466"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 89,CANDY NOBLE,COLLIN,"58,102"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 90,ELVA CAMACHO,TARRANT,"9,656"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 90,RAMON ROMERO,TARRANT,"25,329"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 91,STEPHANIE KLICK,TARRANT,"45,108"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 91,JEROMEY SIMS,TARRANT,"25,521"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 92,JEFF CASON,TARRANT,"39,875"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 92,BRODY MULLIGAN,TARRANT,"1,513"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 92,JEFF WHITFIELD,TARRANT,"36,996"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 93,LYDIA BEAN,TARRANT,"38,339"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 93,MATT KRAUSE,TARRANT,"45,876"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 94,JESSICA PALLETT,TARRANT,"2,371"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 94,ALISA SIMMONS,TARRANT,"34,757"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 94,TONY TINDERHOLT,TARRANT,"38,602"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 95,NICOLE COLLIER,TARRANT,"46,120"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 96,DAVID COOK,TARRANT,"45,053"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 96,JOE DRAGO,TARRANT,"40,550"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 96,NELSON RANGE,TARRANT,"2,362"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 97,ELIZABETH BECK,TARRANT,"37,707"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 97,CRAIG GOLDMAN,TARRANT,"43,852"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 97,ROD WINGO,TARRANT,"1,884"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 98,GIOVANNI CAPRIGLIONE,TARRANT,"71,459"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 98,DEBRA EDMONDSON,TARRANT,"33,867"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 99,CHARLIE GEREN,TARRANT,"62,554"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 100,JASMINE FELICIA CROCKETT,DALLAS,"45,550"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 101,CHRIS TURNER,TARRANT,"45,531"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 102,LINDA KOOP,DALLAS,"31,785"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 102,ANA-MARIA RAMOS,DALLAS,"37,219"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 103,RAFAEL M. ANCHIA,DALLAS,"37,908"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 103,JERRY FORTENBERRY II,DALLAS,"12,934"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 104,JESSICA GONZALEZ,DALLAS,"35,710"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 105,BRET BOLTON,DALLAS,"1,724"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 105,GERSON HERNANDEZ,DALLAS,"24,087"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 105,TERRY MEZA,DALLAS,"31,502"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 106,JARED PATTERSON,DENTON,"73,692"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 106,JENNIFER SKIDONENKO,DENTON,"52,257"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 107,VICTORIA NEAVE,DALLAS,"34,940"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 107,SAMUEL SMITH,DALLAS,"26,906"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 108,JOANNA CATTANACH,DALLAS,"48,590"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 108,MORGAN MEYER,DALLAS,"50,229"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 108,ED RANKIN,DALLAS,"2,340"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 109,DR. EUGENE ALLEN,DALLAS,"12,880"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 109,CARL O. SHERMAN SR,DALLAS,"64,145"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 110,TONI ROSE,DALLAS,"37,214"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 111,YVONNE DAVIS,DALLAS,"59,450"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 112,ANGIE CHEN BUTTON,DALLAS,"33,759"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 112,BRANDY K. CHAMBERS,DALLAS,"33,537"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 112,SHANE D. NEWSOM,DALLAS,"1,719"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 113,RHETTA ANDREWS BOWERS,DALLAS,"35,627"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 113,WILL DOUGLAS,DALLAS,"33,194"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 114,LUISA DEL ROSAL,DALLAS,"37,014"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 114,JOHN TURNER,DALLAS,"42,842"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 115,KARYN BROWNLEE,DALLAS,"31,026"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 115,JULIE JOHNSON,DALLAS,"40,961"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 116,TREY MARTINEZ FISCHER,BEXAR,"41,426"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 116,ROBERT LITOFF,BEXAR,"18,510"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 117,PHILIP CORTEZ,BEXAR,"50,092"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 117,TONY QUINONES,BEXAR,"3,518"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 117,CARLOS ANTONIO RAYMOND,BEXAR,"37,711"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 118,LEO PACHECO,BEXAR,"33,230"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 118,ADAM SALYER,BEXAR,"23,376"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 118,ERIC JASON VELASQUEZ,BEXAR,"1,952"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 119,"ELIZABETH  ""LIZ"" CAMPOS",BEXAR,"37,574"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 119,GEORGE B. GARZA,BEXAR,"21,154"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 119,ANTONIO PADRON,BEXAR,828
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 119,ARTHUR M. THOMAS IV,BEXAR,"1,370"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 120,BARBARA GERVIN-HAWKINS,BEXAR,"40,004"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 120,SHAWN HUCKABAY,BEXAR,"1,950"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 120,RONALD PAYNE,BEXAR,"18,830"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 121,STEVE ALLISON,BEXAR,"50,367"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 121,CELINA MONTOYA,BEXAR,"43,863"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 122,CLAIRE BARNETT,BEXAR,"50,195"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 122,LYLE LARSON,BEXAR,"74,149"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 123,DIEGO BERNAL,BEXAR,3
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 124,INA MINJAREZ,BEXAR,3
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 125,RAY LOPEZ,BEXAR,"45,500"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 125,TONY VALDIVIA,BEXAR,"11,515"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 126,E. SAM HARLESS,HARRIS,"39,457"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 126,NATALI HURTADO,HARRIS,"34,538"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 127,NEKO ANTONIOU,HARRIS,"25,653"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 127,DAN HUBERTY,HARRIS,"60,599"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 128,BRISCOE CAIN,HARRIS,"48,831"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 128,MARY E. WILLIAMS,HARRIS,"22,569"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 129,KAYLA ALIX,HARRIS,"34,823"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 129,DENNIS PAUL,HARRIS,"49,972"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 130,BRYAN J HENRY,HARRIS,"32,229"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 130,TOM OLIVERSON,HARRIS,"71,722"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 131,ALMA A. ALLEN,HARRIS,"47,790"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 132,TITUS BENTON,HARRIS,116
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 132,GINA CALANNI,HARRIS,"48,514"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 132,MIKE SCHOFIELD,HARRIS,"52,299"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 133,JAMES HARREN,HARRIS,"1,490"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 133,SANDRA G MOORE,HARRIS,"36,550"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 133,JIM MURPHY,HARRIS,"50,785"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 134,SARAH DAVIS,HARRIS,"51,960"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 134,ANN JOHNSON,HARRIS,"56,895"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,STATE REPRESENTATIVE DISTRICT 135,PAUL BILYEU,HARRIS,"1,703"
